Date,"XAU/USD(Open, Ask)","XAU/USD(High, Ask)","XAU/USD(Low, Ask)","XAU/USD(Close, Ask)","XAU/USD(Open, Bid)*","XAU/USD(High, Bid)*","XAU/USD(Low, Bid)*","XAU/USD(Close, Bid)*",Tick Volume(XAU/USD)
2023/06/01 21:00:00,1968.54,1970.21,1967.17,1969.66,1968.23,1969.90,1966.87,1969.35,4016
2023/06/01 20:55:00,1968.10,1968.54,1966.79,1968.54,1967.79,1968.23,1966.49,1968.23,3085
2023/06/01 20:50:00,1965.99,1968.30,1965.72,1968.10,1965.69,1968.00,1965.41,1967.79,3578
2023/06/01 20:45:00,1964.85,1966.50,1964.84,1965.99,1964.51,1966.18,1964.51,1965.69,3207
2023/06/01 20:40:00,1966.82,1967.34,1964.00,1964.85,1966.52,1967.03,1963.70,1964.51,3824
2023/06/01 20:35:00,1964.16,1966.83,1963.84,1966.82,1963.84,1966.53,1963.53,1966.52,3927
2023/06/01 20:30:00,1960.75,1966.56,1960.07,1964.16,1960.15,1966.25,1959.41,1963.84,8303
2023/06/01 20:25:00,1959.63,1961.89,1958.95,1960.75,1959.31,1961.52,1958.59,1960.15,2769
2023/06/01 20:20:00,1962.51,1962.52,1959.09,1959.63,1962.20,1962.22,1958.79,1959.31,6835
2023/06/01 20:15:00,1966.31,1968.60,1961.25,1962.51,1965.87,1967.63,1960.88,1962.20,6024
2023/06/01 20:10:00,1966.79,1967.17,1965.89,1966.31,1966.48,1966.87,1965.55,1965.87,1242
2023/06/01 20:05:00,1966.81,1967.34,1966.13,1966.79,1966.50,1967.04,1965.82,1966.48,2120
2023/06/01 20:00:00,1968.13,1968.35,1966.59,1966.81,1967.83,1968.04,1966.28,1966.50,1995
2023/06/01 19:55:00,1967.57,1968.65,1967.27,1968.13,1967.26,1968.35,1966.95,1967.83,1581
2023/06/01 19:50:00,1967.76,1967.88,1967.37,1967.57,1967.46,1967.58,1967.05,1967.26,975
2023/06/01 19:45:00,1967.45,1968.02,1967.24,1967.76,1967.15,1967.72,1966.92,1967.46,803
2023/06/01 19:40:00,1966.93,1967.47,1966.87,1967.45,1966.62,1967.17,1966.56,1967.15,743
2023/06/01 19:35:00,1967.92,1967.94,1966.81,1966.93,1967.62,1967.63,1966.50,1966.62,1122
2023/06/01 19:30:00,1967.31,1967.94,1967.09,1967.92,1966.98,1967.64,1966.79,1967.62,863
2023/06/01 19:25:00,1966.90,1967.72,1966.67,1967.31,1966.59,1967.40,1966.37,1966.98,1999
2023/06/01 19:20:00,1967.96,1968.21,1966.73,1966.90,1967.66,1967.91,1966.42,1966.59,1583
2023/06/01 19:15:00,1967.13,1967.96,1966.82,1967.96,1966.82,1967.66,1966.51,1967.66,1427
2023/06/01 19:10:00,1967.58,1967.80,1966.90,1967.13,1967.26,1967.49,1966.60,1966.82,1626
2023/06/01 19:05:00,1966.87,1967.99,1966.50,1967.58,1966.56,1967.68,1966.19,1967.26,1489
2023/06/01 19:00:00,1966.83,1968.29,1966.82,1966.87,1966.53,1967.99,1966.52,1966.56,1408
2023/06/01 18:55:00,1965.77,1967.08,1965.61,1966.83,1965.46,1966.78,1965.29,1966.53,1125
2023/06/01 18:50:00,1966.73,1967.29,1965.68,1965.77,1966.43,1966.97,1965.38,1965.46,1066
2023/06/01 18:45:00,1965.78,1966.78,1965.40,1966.73,1965.48,1966.47,1965.10,1966.43,1299
2023/06/01 18:40:00,1964.83,1966.62,1964.54,1965.78,1964.52,1966.31,1964.23,1965.48,1346
2023/06/01 18:35:00,1963.49,1965.17,1963.43,1964.83,1963.18,1964.87,1963.12,1964.52,1155
2023/06/01 18:30:00,1962.70,1963.78,1962.70,1963.49,1962.40,1963.47,1962.40,1963.18,1119
2023/06/01 18:25:00,1961.94,1962.83,1961.80,1962.70,1961.63,1962.53,1961.49,1962.40,810
2023/06/01 18:20:00,1961.72,1962.42,1961.64,1961.94,1961.42,1962.11,1961.33,1961.63,1043
2023/06/01 18:15:00,1960.44,1961.84,1960.27,1961.72,1960.13,1961.51,1959.97,1961.42,805
2023/06/01 18:10:00,1960.95,1961.12,1960.26,1960.44,1960.65,1960.82,1959.95,1960.13,665
2023/06/01 18:05:00,1960.46,1961.11,1960.16,1960.95,1960.15,1960.79,1959.85,1960.65,800
2023/06/01 18:00:00,1960.37,1961.17,1960.24,1960.46,1960.06,1960.86,1959.93,1960.15,1177
2023/06/01 17:55:00,1960.07,1960.93,1960.00,1960.37,1959.77,1960.62,1959.69,1960.06,1067
2023/06/01 17:50:00,1959.70,1960.19,1959.57,1960.07,1959.39,1959.89,1959.26,1959.77,758
2023/06/01 17:45:00,1958.90,1959.83,1958.84,1959.70,1958.59,1959.52,1958.53,1959.39,812
2023/06/01 17:40:00,1958.96,1959.54,1958.60,1958.90,1958.65,1959.24,1958.30,1958.59,738
2023/06/01 17:35:00,1959.24,1959.48,1958.64,1958.96,1958.93,1959.18,1958.34,1958.65,818
2023/06/01 17:30:00,1957.86,1959.32,1957.75,1959.24,1957.53,1959.01,1957.41,1958.93,1182
2023/06/01 17:25:00,1957.44,1957.99,1957.36,1957.86,1957.13,1957.69,1957.06,1957.53,594
2023/06/01 17:20:00,1957.19,1957.79,1957.18,1957.44,1956.89,1957.48,1956.87,1957.13,652
2023/06/01 17:15:00,1957.06,1957.61,1956.94,1957.19,1956.75,1957.31,1956.63,1956.89,853
2023/06/01 17:10:00,1957.34,1957.59,1956.52,1957.06,1957.03,1957.28,1956.21,1956.75,925
2023/06/01 17:05:00,1956.45,1957.41,1956.30,1957.34,1956.15,1957.11,1955.99,1957.03,955
2023/06/01 17:00:00,1956.17,1956.56,1955.52,1956.45,1955.86,1956.26,1955.21,1956.15,1339
2023/06/01 16:55:00,1955.92,1956.35,1955.27,1956.17,1955.62,1956.05,1954.97,1955.86,1168
2023/06/01 16:50:00,1955.09,1955.94,1954.94,1955.92,1954.78,1955.63,1954.63,1955.62,1079
2023/06/01 16:45:00,1954.62,1955.65,1954.42,1955.09,1954.31,1955.34,1954.12,1954.78,1034
2023/06/01 16:40:00,1953.76,1954.94,1953.58,1954.62,1953.46,1954.64,1953.26,1954.31,997
2023/06/01 16:35:00,1955.19,1955.20,1953.68,1953.76,1954.88,1954.89,1953.37,1953.46,1279
2023/06/01 16:30:00,1955.54,1955.54,1955.05,1955.19,1955.24,1955.24,1954.74,1954.88,702
2023/06/01 16:25:00,1955.60,1955.97,1955.34,1955.54,1955.29,1955.66,1955.04,1955.24,787
2023/06/01 16:20:00,1956.17,1956.51,1955.42,1955.60,1955.87,1956.20,1955.12,1955.29,844
2023/06/01 16:15:00,1955.74,1956.19,1955.18,1956.17,1955.43,1955.88,1954.88,1955.87,1062
2023/06/01 16:10:00,1956.13,1956.99,1955.68,1955.74,1955.83,1956.68,1955.37,1955.43,1536
2023/06/01 16:05:00,1955.30,1956.33,1954.80,1956.13,1955.00,1956.03,1954.54,1955.83,1498
2023/06/01 16:00:00,1955.84,1955.91,1955.29,1955.30,1955.51,1955.60,1954.98,1955.00,1167
2023/06/01 15:55:00,1955.84,1956.14,1955.44,1955.84,1955.53,1955.83,1955.13,1955.51,1315
2023/06/01 15:50:00,1955.64,1955.92,1955.32,1955.84,1955.33,1955.62,1955.02,1955.53,987
2023/06/01 15:45:00,1955.68,1956.08,1955.36,1955.64,1955.37,1955.78,1955.06,1955.33,1190
2023/06/01 15:40:00,1955.86,1955.97,1955.34,1955.68,1955.55,1955.67,1955.03,1955.37,1417
2023/06/01 15:35:00,1955.63,1956.23,1955.41,1955.86,1955.31,1955.93,1955.11,1955.55,1728
2023/06/01 15:30:00,1956.97,1957.43,1955.63,1955.63,1956.66,1957.12,1955.30,1955.31,1883
2023/06/01 15:25:00,1957.66,1957.68,1956.69,1956.97,1957.35,1957.37,1956.36,1956.66,1548
2023/06/01 15:20:00,1957.35,1957.93,1957.14,1957.66,1957.05,1957.61,1956.84,1957.35,1659
2023/06/01 15:15:00,1958.82,1959.17,1957.35,1957.35,1958.47,1958.82,1957.05,1957.05,2126
2023/06/01 15:10:00,1958.93,1959.16,1957.58,1958.82,1958.62,1958.83,1957.25,1958.47,2014
2023/06/01 15:05:00,1960.59,1960.69,1958.70,1958.93,1960.28,1960.39,1958.38,1958.62,2228
2023/06/01 15:00:00,1961.80,1962.04,1960.55,1960.59,1961.48,1961.73,1960.25,1960.28,2292
2023/06/01 14:55:00,1961.99,1962.02,1961.12,1961.80,1961.66,1961.72,1960.80,1961.48,1370
2023/06/01 14:50:00,1962.12,1962.77,1961.81,1961.99,1961.77,1962.44,1961.51,1961.66,1283
2023/06/01 14:45:00,1962.09,1962.19,1961.30,1962.12,1961.78,1961.88,1960.98,1961.77,1178
2023/06/01 14:40:00,1961.77,1962.32,1961.55,1962.09,1961.46,1962.01,1961.21,1961.78,1079
2023/06/01 14:35:00,1961.34,1961.99,1960.74,1961.77,1961.03,1961.65,1960.42,1961.46,1153
2023/06/01 14:30:00,1961.82,1962.11,1961.05,1961.34,1961.51,1961.79,1960.75,1961.03,1585
2023/06/01 14:25:00,1962.06,1962.15,1961.47,1961.82,1961.73,1961.85,1961.16,1961.51,1243
2023/06/01 14:20:00,1962.58,1962.88,1961.80,1962.06,1962.26,1962.58,1961.49,1961.73,1252
2023/06/01 14:15:00,1962.00,1962.63,1961.54,1962.58,1961.67,1962.33,1961.21,1962.26,1290
2023/06/01 14:10:00,1962.66,1963.07,1961.89,1962.00,1962.32,1962.70,1961.58,1961.67,1324
2023/06/01 14:05:00,1962.49,1962.93,1962.11,1962.66,1962.17,1962.60,1961.80,1962.32,1685
2023/06/01 14:00:00,1963.01,1963.54,1962.17,1962.49,1962.66,1963.23,1961.86,1962.17,1739
2023/06/01 13:55:00,1963.85,1963.93,1962.78,1963.01,1963.54,1963.62,1962.46,1962.66,1061
2023/06/01 13:50:00,1963.41,1964.03,1963.16,1963.85,1963.10,1963.72,1962.86,1963.54,1161
2023/06/01 13:45:00,1963.98,1964.09,1963.00,1963.41,1963.67,1963.78,1962.65,1963.10,1673
2023/06/01 13:40:00,1964.41,1964.68,1963.66,1963.98,1964.10,1964.38,1963.36,1963.67,1374
2023/06/01 13:35:00,1964.79,1964.79,1963.06,1964.41,1964.45,1964.45,1962.76,1964.10,1490
2023/06/01 13:30:00,1964.36,1966.05,1964.33,1964.79,1964.05,1965.74,1963.99,1964.45,1360
2023/06/01 13:25:00,1964.78,1964.80,1964.15,1964.36,1964.47,1964.49,1963.83,1964.05,583
2023/06/01 13:20:00,1964.53,1965.07,1964.50,1964.78,1964.18,1964.76,1964.16,1964.47,854
2023/06/01 13:15:00,1964.16,1964.65,1964.07,1964.53,1963.85,1964.30,1963.76,1964.18,607
2023/06/01 13:10:00,1964.81,1964.85,1963.77,1964.16,1964.51,1964.55,1963.46,1963.85,807
2023/06/01 13:05:00,1964.53,1964.81,1964.31,1964.81,1964.20,1964.51,1963.97,1964.51,588
2023/06/01 13:00:00,1964.22,1964.72,1963.50,1964.53,1963.88,1964.37,1963.18,1964.20,1031
2023/06/01 12:55:00,1964.82,1964.84,1964.13,1964.22,1964.52,1964.53,1963.82,1963.88,586
2023/06/01 12:50:00,1964.09,1964.90,1963.99,1964.82,1963.79,1964.59,1963.69,1964.52,436
2023/06/01 12:45:00,1963.75,1964.31,1963.69,1964.09,1963.45,1964.01,1963.38,1963.79,466
2023/06/01 12:40:00,1963.85,1964.14,1963.58,1963.75,1963.54,1963.84,1963.28,1963.45,604
2023/06/01 12:35:00,1964.39,1964.68,1963.84,1963.85,1964.09,1964.36,1963.54,1963.54,549
2023/06/01 12:30:00,1964.94,1965.21,1964.29,1964.39,1964.63,1964.90,1963.99,1964.09,685
2023/06/01 12:25:00,1964.83,1965.16,1964.68,1964.94,1964.53,1964.86,1964.37,1964.63,517
2023/06/01 12:20:00,1964.40,1965.01,1964.30,1964.83,1964.09,1964.70,1963.99,1964.53,605
2023/06/01 12:15:00,1964.11,1964.66,1963.99,1964.40,1963.80,1964.36,1963.68,1964.09,528
2023/06/01 12:10:00,1964.38,1964.70,1963.97,1964.11,1964.07,1964.40,1963.66,1963.80,468
2023/06/01 12:05:00,1963.95,1964.53,1963.78,1964.38,1963.63,1964.22,1963.47,1964.07,319
2023/06/01 12:00:00,1964.45,1964.45,1963.80,1963.95,1964.14,1964.14,1963.48,1963.63,585
2023/06/01 11:55:00,1964.21,1964.94,1964.13,1964.45,1963.90,1964.63,1963.82,1964.14,494
2023/06/01 11:50:00,1964.73,1964.77,1964.09,1964.21,1964.42,1964.47,1963.79,1963.90,532
2023/06/01 11:45:00,1965.40,1965.44,1964.71,1964.73,1965.09,1965.13,1964.40,1964.42,625
2023/06/01 11:40:00,1965.58,1965.68,1965.25,1965.40,1965.26,1965.37,1964.95,1965.09,483
2023/06/01 11:35:00,1965.01,1965.68,1964.95,1965.58,1964.70,1965.36,1964.65,1965.26,563
2023/06/01 11:30:00,1964.97,1965.18,1964.64,1965.01,1964.67,1964.87,1964.33,1964.70,523
2023/06/01 11:25:00,1964.44,1965.04,1964.15,1964.97,1964.14,1964.73,1963.84,1964.67,825
2023/06/01 11:20:00,1964.93,1965.45,1964.35,1964.44,1964.62,1965.14,1964.05,1964.14,644
2023/06/01 11:15:00,1965.67,1965.72,1964.75,1964.93,1965.36,1965.42,1964.45,1964.62,656
2023/06/01 11:10:00,1966.09,1966.42,1965.53,1965.67,1965.78,1966.12,1965.23,1965.36,842
2023/06/01 11:05:00,1965.37,1966.40,1965.12,1966.09,1965.07,1966.08,1964.82,1965.78,727
2023/06/01 11:00:00,1964.74,1965.37,1964.13,1965.37,1964.42,1965.07,1963.82,1965.07,852
2023/06/01 10:55:00,1964.16,1964.99,1964.03,1964.74,1963.86,1964.68,1963.71,1964.42,819
2023/06/01 10:50:00,1964.40,1964.46,1963.89,1964.16,1964.09,1964.16,1963.56,1963.86,914
2023/06/01 10:45:00,1964.32,1965.08,1964.28,1964.40,1964.02,1964.78,1963.98,1964.09,933
2023/06/01 10:40:00,1964.58,1964.66,1964.10,1964.32,1964.28,1964.36,1963.79,1964.02,1223
2023/06/01 10:35:00,1965.10,1965.44,1964.40,1964.58,1964.79,1965.13,1964.09,1964.28,1579
2023/06/01 10:30:00,1964.80,1965.63,1964.68,1965.10,1964.49,1965.33,1964.37,1964.79,1401
2023/06/01 10:25:00,1964.29,1965.06,1964.13,1964.80,1963.96,1964.75,1963.83,1964.49,712
2023/06/01 10:20:00,1964.34,1964.83,1963.78,1964.29,1964.03,1964.53,1963.48,1963.96,891
2023/06/01 10:15:00,1965.55,1965.72,1964.17,1964.34,1965.23,1965.42,1963.86,1964.03,1375
2023/06/01 10:10:00,1964.91,1965.62,1964.71,1965.55,1964.61,1965.31,1964.40,1965.23,1551
2023/06/01 10:05:00,1965.33,1965.33,1963.42,1964.91,1965.02,1965.02,1963.11,1964.61,1525
2023/06/01 10:00:00,1965.53,1965.91,1964.85,1965.33,1965.22,1965.61,1964.55,1965.02,1271
2023/06/01 09:55:00,1965.19,1966.33,1965.16,1965.53,1964.89,1966.01,1964.83,1965.22,2225
2023/06/01 09:50:00,1963.60,1965.47,1963.09,1965.19,1963.29,1965.16,1962.78,1964.89,2682
2023/06/01 09:45:00,1962.74,1965.03,1962.74,1963.60,1962.44,1964.72,1962.44,1963.29,4078
2023/06/01 09:40:00,1962.69,1963.16,1962.38,1962.74,1962.38,1962.83,1962.07,1962.44,910
2023/06/01 09:35:00,1963.82,1964.17,1962.29,1962.69,1963.51,1963.87,1961.98,1962.38,1236
2023/06/01 09:30:00,1964.43,1965.23,1963.65,1963.82,1964.13,1964.92,1963.34,1963.51,1686
2023/06/01 09:25:00,1965.46,1965.59,1964.28,1964.43,1965.15,1965.28,1963.98,1964.13,1595
2023/06/01 09:20:00,1966.61,1966.91,1965.19,1965.46,1966.30,1966.59,1964.88,1965.15,1545
2023/06/01 09:15:00,1965.80,1967.08,1964.96,1966.61,1965.50,1966.78,1964.66,1966.30,1430
2023/06/01 09:10:00,1966.24,1966.49,1965.30,1965.80,1965.93,1966.18,1964.99,1965.50,1397
2023/06/01 09:05:00,1967.61,1967.68,1966.04,1966.24,1967.29,1967.37,1965.73,1965.93,1423
2023/06/01 09:00:00,1966.13,1967.72,1966.11,1967.61,1965.80,1967.40,1965.76,1967.29,2021
2023/06/01 08:55:00,1966.11,1966.30,1965.77,1966.13,1965.80,1965.97,1965.43,1965.80,649
2023/06/01 08:50:00,1966.25,1966.67,1965.98,1966.11,1965.93,1966.34,1965.67,1965.80,1309
2023/06/01 08:45:00,1965.17,1966.33,1965.17,1966.25,1964.83,1966.03,1964.82,1965.93,768
2023/06/01 08:40:00,1966.22,1966.33,1965.17,1965.17,1965.91,1966.02,1964.83,1964.83,603
2023/06/01 08:35:00,1966.54,1966.88,1966.14,1966.22,1966.18,1966.52,1965.83,1965.91,704
2023/06/01 08:30:00,1966.84,1966.84,1966.31,1966.54,1966.53,1966.53,1965.96,1966.18,566
2023/06/01 08:25:00,1967.63,1967.66,1966.80,1966.84,1967.26,1967.28,1966.46,1966.53,427
2023/06/01 08:20:00,1966.88,1967.68,1966.78,1967.63,1966.56,1967.34,1966.46,1967.26,901
2023/06/01 08:15:00,1966.69,1967.08,1966.48,1966.88,1966.38,1966.76,1966.13,1966.56,933
2023/06/01 08:10:00,1966.33,1967.57,1966.33,1966.69,1966.01,1967.25,1966.01,1966.38,724
2023/06/01 08:05:00,1966.24,1966.43,1965.76,1966.33,1965.94,1966.12,1965.45,1966.01,845
2023/06/01 08:00:00,1966.54,1966.81,1966.23,1966.24,1966.23,1966.49,1965.93,1965.94,799
2023/06/01 07:55:00,1966.59,1966.77,1966.40,1966.54,1966.25,1966.44,1966.10,1966.23,311
2023/06/01 07:50:00,1966.52,1966.59,1966.29,1966.59,1966.20,1966.26,1965.98,1966.25,297
2023/06/01 07:45:00,1966.81,1967.28,1966.34,1966.52,1966.49,1966.97,1966.01,1966.20,478
2023/06/01 07:40:00,1966.53,1966.81,1966.15,1966.81,1966.23,1966.50,1965.85,1966.49,302
2023/06/01 07:35:00,1966.40,1966.77,1966.34,1966.53,1966.09,1966.44,1966.03,1966.23,196
2023/06/01 07:30:00,1966.55,1966.70,1966.36,1966.40,1966.24,1966.39,1966.06,1966.09,269
2023/06/01 07:25:00,1966.39,1966.67,1966.37,1966.55,1966.09,1966.34,1966.04,1966.24,217
2023/06/01 07:20:00,1966.57,1966.57,1966.07,1966.39,1966.23,1966.23,1965.76,1966.09,232
2023/06/01 07:15:00,1966.23,1966.61,1965.87,1966.57,1965.90,1966.29,1965.56,1966.23,216
2023/06/01 07:10:00,1966.33,1966.56,1966.11,1966.23,1965.99,1966.24,1965.80,1965.90,219
2023/06/01 07:05:00,1966.59,1966.59,1966.10,1966.33,1966.28,1966.28,1965.77,1965.99,166
2023/06/01 07:00:00,1966.60,1966.62,1965.93,1966.59,1966.27,1966.30,1965.63,1966.28,331
2023/06/01 06:55:00,1966.52,1966.73,1966.49,1966.60,1966.18,1966.43,1966.15,1966.27,195
2023/06/01 06:50:00,1966.55,1967.16,1966.52,1966.52,1966.23,1966.82,1966.18,1966.18,369
2023/06/01 06:45:00,1965.86,1966.55,1965.80,1966.55,1965.53,1966.23,1965.46,1966.23,310
2023/06/01 06:40:00,1965.44,1965.94,1965.37,1965.86,1965.10,1965.63,1965.06,1965.53,293
2023/06/01 06:35:00,1965.13,1965.49,1964.93,1965.44,1964.83,1965.17,1964.62,1965.10,399
2023/06/01 06:30:00,1964.45,1965.34,1964.45,1965.13,1964.13,1965.03,1964.11,1964.83,277
2023/06/01 06:25:00,1964.44,1964.57,1964.18,1964.45,1964.09,1964.22,1963.84,1964.13,132
2023/06/01 06:20:00,1964.23,1964.77,1964.18,1964.44,1963.89,1964.42,1963.83,1964.09,185
2023/06/01 06:15:00,1964.08,1964.33,1963.90,1964.23,1963.74,1963.98,1963.56,1963.89,187
2023/06/01 06:10:00,1963.72,1964.29,1963.72,1964.08,1963.39,1963.95,1963.39,1963.74,172
2023/06/01 06:05:00,1963.55,1963.82,1963.15,1963.72,1963.25,1963.48,1962.85,1963.39,183
2023/06/01 06:00:00,1962.93,1963.58,1962.83,1963.55,1962.63,1963.25,1962.44,1963.25,195
2023/06/01 04:55:00,1963.30,1963.41,1962.68,1962.93,1963.00,1963.10,1962.35,1962.63,414
2023/06/01 04:50:00,1963.30,1963.52,1963.09,1963.30,1962.99,1963.20,1962.77,1963.00,333
2023/06/01 04:45:00,1963.13,1963.41,1962.99,1963.30,1962.83,1963.07,1962.65,1962.99,406
2023/06/01 04:40:00,1962.87,1963.23,1962.84,1963.13,1962.57,1962.93,1962.53,1962.83,179
2023/06/01 04:35:00,1962.96,1963.10,1962.72,1962.87,1962.65,1962.78,1962.42,1962.57,245
2023/06/01 04:30:00,1963.45,1963.47,1962.94,1962.96,1963.15,1963.15,1962.63,1962.65,267
2023/06/01 04:25:00,1963.25,1963.62,1963.07,1963.45,1962.95,1963.30,1962.76,1963.15,347
2023/06/01 04:20:00,1963.63,1963.81,1962.66,1963.25,1963.32,1963.50,1962.36,1962.95,462
2023/06/01 04:15:00,1963.48,1963.79,1963.37,1963.63,1963.16,1963.47,1963.06,1963.32,366
2023/06/01 04:10:00,1963.64,1963.80,1963.23,1963.48,1963.34,1963.50,1962.93,1963.16,489
2023/06/01 04:05:00,1963.35,1963.88,1963.19,1963.64,1963.03,1963.58,1962.88,1963.34,605
2023/06/01 04:00:00,1963.33,1963.71,1962.87,1963.35,1963.02,1963.39,1962.56,1963.03,2639
2023/06/01 03:55:00,1964.41,1964.46,1962.97,1963.33,1964.11,1964.15,1962.67,1963.02,3679
2023/06/01 03:50:00,1964.03,1964.48,1963.78,1964.41,1963.72,1964.18,1963.47,1964.11,1892
2023/06/01 03:45:00,1963.81,1964.32,1963.43,1964.03,1963.51,1964.02,1963.12,1963.72,1954
2023/06/01 03:40:00,1964.35,1964.36,1963.46,1963.81,1964.05,1964.05,1963.16,1963.51,1650
2023/06/01 03:35:00,1964.45,1964.83,1964.26,1964.35,1964.14,1964.52,1963.96,1964.05,1506
2023/06/01 03:30:00,1963.64,1964.55,1963.47,1964.45,1963.33,1964.24,1963.17,1964.14,1229
2023/06/01 03:25:00,1963.78,1963.90,1962.89,1963.64,1963.47,1963.59,1962.59,1963.33,1044
2023/06/01 03:20:00,1963.22,1964.02,1963.21,1963.78,1962.92,1963.71,1962.90,1963.47,949
2023/06/01 03:15:00,1965.12,1965.13,1963.08,1963.22,1964.81,1964.83,1962.78,1962.92,1173
2023/06/01 03:10:00,1964.13,1965.23,1963.97,1965.12,1963.83,1964.93,1963.66,1964.81,1416
2023/06/01 03:05:00,1963.98,1964.28,1963.67,1964.13,1963.67,1963.97,1963.36,1963.83,1285
2023/06/01 03:00:00,1964.76,1964.86,1963.62,1963.98,1964.46,1964.56,1963.32,1963.67,1305
2023/06/01 02:55:00,1964.73,1965.01,1964.48,1964.76,1964.43,1964.70,1964.18,1964.46,1613
2023/06/01 02:50:00,1964.83,1965.17,1964.55,1964.73,1964.53,1964.87,1964.24,1964.43,1524
2023/06/01 02:45:00,1965.68,1965.69,1964.57,1964.83,1965.38,1965.39,1964.26,1964.53,1006
2023/06/01 02:40:00,1966.31,1966.31,1965.67,1965.68,1966.00,1966.00,1965.36,1965.38,886
2023/06/01 02:35:00,1967.26,1967.26,1966.14,1966.31,1966.96,1966.96,1965.84,1966.00,934
2023/06/01 02:30:00,1967.02,1967.26,1965.94,1967.26,1966.71,1966.96,1965.63,1966.96,1102
2023/06/01 02:25:00,1967.58,1967.71,1966.91,1967.02,1967.28,1967.40,1966.60,1966.71,1150
2023/06/01 02:20:00,1967.34,1967.80,1967.08,1967.58,1967.03,1967.50,1966.78,1967.28,1094
2023/06/01 02:15:00,1967.29,1967.56,1966.78,1967.34,1966.99,1967.26,1966.47,1967.03,1213
2023/06/01 02:10:00,1966.88,1967.31,1966.36,1967.29,1966.58,1967.00,1966.05,1966.99,1019
2023/06/01 02:05:00,1967.07,1967.25,1966.56,1966.88,1966.76,1966.95,1966.25,1966.58,1187
2023/06/01 02:00:00,1966.45,1967.30,1966.30,1967.07,1966.15,1966.99,1965.99,1966.76,1682
2023/06/01 01:55:00,1967.26,1967.47,1966.36,1966.45,1966.96,1967.16,1966.05,1966.15,1061
2023/06/01 01:50:00,1967.81,1968.37,1967.11,1967.26,1967.51,1968.06,1966.80,1966.96,1657
2023/06/01 01:45:00,1968.23,1968.97,1967.70,1967.81,1967.92,1968.67,1967.39,1967.51,1921
2023/06/01 01:40:00,1966.47,1968.32,1966.05,1968.23,1966.16,1968.01,1965.74,1967.92,2110
2023/06/01 01:35:00,1963.96,1966.79,1963.94,1966.47,1963.66,1966.49,1963.63,1966.16,1796
2023/06/01 01:30:00,1963.86,1964.48,1963.29,1963.96,1963.53,1964.18,1962.97,1963.66,1986
2023/06/01 01:25:00,1963.96,1966.22,1963.50,1963.86,1963.64,1965.91,1963.20,1963.53,4452
2023/06/01 01:20:00,1964.72,1964.77,1963.55,1963.96,1964.41,1964.46,1963.23,1963.64,1627
2023/06/01 01:15:00,1965.81,1965.82,1964.63,1964.72,1965.50,1965.52,1964.32,1964.41,1120
2023/06/01 01:10:00,1965.01,1966.58,1964.92,1965.81,1964.71,1966.27,1964.61,1965.50,1142
2023/06/01 01:05:00,1965.73,1965.73,1964.99,1965.01,1965.42,1965.42,1964.69,1964.71,675
2023/06/01 01:00:00,1965.41,1965.74,1964.81,1965.73,1965.11,1965.44,1964.50,1965.42,977
2023/06/01 00:55:00,1964.69,1965.41,1964.69,1965.41,1964.38,1965.11,1964.38,1965.11,1011
2023/06/01 00:50:00,1965.56,1965.67,1964.47,1964.69,1965.25,1965.37,1964.16,1964.38,1119
2023/06/01 00:45:00,1964.59,1965.69,1964.48,1965.56,1964.28,1965.39,1964.17,1965.25,1228
2023/06/01 00:40:00,1964.17,1965.25,1964.01,1964.59,1963.87,1964.94,1963.71,1964.28,1448
2023/06/01 00:35:00,1964.65,1964.70,1963.97,1964.17,1964.34,1964.38,1963.66,1963.87,1549
2023/06/01 00:30:00,1965.77,1966.02,1964.34,1964.65,1965.43,1965.69,1964.02,1964.34,1726
2023/06/01 00:25:00,1965.99,1966.38,1965.65,1965.77,1965.68,1966.07,1965.34,1965.43,1407
2023/06/01 00:20:00,1966.01,1966.86,1965.96,1965.99,1965.69,1966.54,1965.65,1965.68,1732
2023/06/01 00:15:00,1966.82,1966.84,1965.32,1966.01,1966.49,1966.53,1965.01,1965.69,1890
2023/06/01 00:10:00,1967.67,1968.06,1966.23,1966.82,1967.37,1967.76,1965.92,1966.49,1815
2023/06/01 00:05:00,1968.92,1969.45,1967.50,1967.67,1968.61,1969.15,1967.20,1967.37,2253
2023/06/01 00:00:00,1968.80,1969.13,1968.44,1968.92,1968.45,1968.82,1968.14,1968.61,2253
2023/05/31 23:55:00,1970.69,1970.83,1968.80,1968.80,1970.39,1970.53,1968.45,1968.45,2318
2023/05/31 23:50:00,1971.85,1972.12,1970.66,1970.69,1971.54,1971.81,1970.36,1970.39,1963
2023/05/31 23:45:00,1972.19,1972.94,1971.44,1971.85,1971.88,1972.63,1971.11,1971.54,2330
2023/05/31 23:40:00,1972.45,1973.24,1971.99,1972.19,1972.13,1972.93,1971.66,1971.88,1929
2023/05/31 23:35:00,1972.06,1972.73,1971.79,1972.45,1971.76,1972.42,1971.49,1972.13,2088
2023/05/31 23:30:00,1972.72,1973.70,1971.88,1972.06,1972.42,1973.39,1971.57,1971.76,2555
2023/05/31 23:25:00,1973.09,1973.66,1972.38,1972.72,1972.78,1973.35,1972.08,1972.42,2259
2023/05/31 23:20:00,1971.96,1973.17,1971.62,1973.09,1971.66,1972.87,1971.31,1972.78,2467
