Date,"XAU/USD(Open, Ask)","XAU/USD(High, Ask)","XAU/USD(Low, Ask)","XAU/USD(Close, Ask)","XAU/USD(Open, Bid)*","XAU/USD(High, Bid)*","XAU/USD(Low, Bid)*","XAU/USD(Close, Bid)*",Tick Volume(XAU/USD)
2019/04/04 05:00:00,1290.22,1294.62,1281.15,1292.44,1287.84,1294.26,1280.80,1292.00,212293
2019/04/03 05:00:00,1292.75,1294.84,1288.63,1290.22,1292.32,1294.49,1287.84,1287.84,213954
2019/04/02 05:00:00,1287.94,1292.86,1285.51,1292.75,1287.49,1292.49,1285.17,1292.32,202610
2019/04/01 05:00:00,1292.35,1297.28,1286.75,1287.94,1291.99,1296.91,1286.38,1287.49,267505
2019/03/29 05:00:00,1290.61,1300.01,1286.97,1292.35,1290.14,1299.68,1286.65,1291.99,271052
2019/03/28 05:00:00,1310.36,1312.56,1288.80,1290.61,1308.77,1312.21,1288.45,1290.14,306432
2019/03/27 05:00:00,1315.84,1319.54,1308.40,1310.36,1315.46,1319.18,1308.01,1308.77,304311
2019/03/26 05:00:00,1322.07,1323.51,1312.97,1315.84,1321.67,1323.17,1312.60,1315.46,257155
2019/03/25 05:00:00,1313.43,1324.76,1311.25,1322.07,1313.04,1324.40,1310.93,1321.67,236630
2019/03/22 05:00:00,1309.59,1315.19,1307.10,1313.43,1309.19,1314.83,1306.73,1313.04,313188
2019/03/21 05:00:00,1312.75,1320.64,1303.53,1309.59,1312.34,1320.26,1303.16,1309.19,294983
2019/03/20 05:00:00,1306.70,1317.26,1298.86,1312.75,1306.31,1316.88,1298.53,1312.34,328127
2019/03/19 05:00:00,1303.85,1311.14,1302.59,1306.70,1303.43,1310.83,1302.23,1306.31,202723
2019/03/18 05:00:00,1302.49,1306.97,1298.46,1303.85,1302.13,1306.62,1298.11,1303.43,195465
2019/03/15 05:00:00,1296.37,1306.65,1294.23,1302.49,1295.92,1306.28,1293.90,1302.13,243690
2019/03/14 05:00:00,1309.26,1310.60,1293.07,1296.37,1308.88,1310.25,1292.74,1295.92,254275
2019/03/13 05:00:00,1301.76,1311.52,1300.85,1309.26,1301.34,1311.18,1300.37,1308.88,248340
2019/03/12 05:00:00,1293.69,1302.47,1292.29,1301.76,1293.31,1302.13,1291.93,1301.34,247607
2019/03/11 05:00:00,1298.49,1299.35,1290.76,1293.69,1298.15,1299.01,1290.38,1293.31,216540
2019/03/08 06:00:00,1285.84,1301.02,1285.44,1298.49,1285.39,1300.63,1284.26,1298.15,304152
2019/03/07 06:00:00,1286.64,1289.26,1281.06,1285.84,1286.26,1288.93,1280.57,1285.39,270395
2019/03/06 06:00:00,1288.65,1291.18,1283.87,1286.64,1287.09,1290.83,1283.51,1286.26,242356
2019/03/05 06:00:00,1286.88,1289.84,1281.44,1288.65,1286.50,1289.49,1281.08,1287.09,263604
2019/03/04 06:00:00,1293.35,1297.31,1283.12,1286.88,1292.97,1296.94,1282.74,1286.50,279818
2019/03/01 06:00:00,1313.39,1315.42,1290.44,1293.35,1313.01,1315.11,1290.09,1292.97,312127
2019/02/28 06:00:00,1320.07,1327.54,1312.86,1313.39,1319.62,1327.19,1312.49,1313.01,272796
2019/02/27 06:00:00,1329.18,1330.22,1317.09,1320.07,1328.80,1329.80,1316.76,1319.62,237403
2019/02/26 06:00:00,1327.66,1330.43,1323.74,1329.18,1327.28,1330.07,1323.37,1328.80,240516
2019/02/25 06:00:00,1327.96,1332.82,1325.36,1327.66,1327.63,1332.46,1325.03,1327.28,252222
2019/02/22 06:00:00,1323.56,1333.36,1321.74,1327.96,1323.14,1332.99,1321.42,1327.63,260948
2019/02/21 06:00:00,1339.32,1341.75,1321.36,1323.56,1337.77,1341.40,1320.79,1323.14,322792
2019/02/20 06:00:00,1341.31,1346.96,1337.12,1339.32,1340.91,1346.61,1336.75,1337.77,289202
2019/02/19 06:00:00,1327.15,1342.11,1323.04,1341.31,1325.43,1341.73,1322.77,1340.91,268031
2019/02/18 06:00:00,1321.53,1327.87,1320.83,1327.15,1321.14,1327.52,1320.54,1325.43,138526
2019/02/15 06:00:00,1312.66,1322.81,1311.63,1321.53,1312.28,1322.50,1311.29,1321.14,241804
2019/02/14 06:00:00,1306.39,1314.61,1302.63,1312.66,1306.01,1314.27,1302.16,1312.28,280465
2019/02/13 06:00:00,1311.04,1318.40,1305.29,1306.39,1310.66,1318.02,1304.93,1306.01,237185
2019/02/12 06:00:00,1308.40,1315.02,1306.76,1311.04,1308.00,1314.67,1306.41,1310.66,202308
2019/02/11 06:00:00,1314.16,1315.10,1303.95,1308.40,1313.80,1314.77,1303.57,1308.00,201412
2019/02/08 06:00:00,1310.66,1315.87,1308.04,1314.16,1309.21,1315.53,1307.68,1313.80,188049
2019/02/07 06:00:00,1306.75,1312.19,1303.03,1310.66,1306.37,1311.85,1302.70,1309.21,225304
2019/02/06 06:00:00,1315.49,1316.50,1305.99,1306.75,1315.11,1315.71,1305.61,1306.37,190499
2019/02/05 06:00:00,1312.35,1317.14,1311.00,1315.49,1311.97,1316.77,1310.63,1315.11,192190
2019/02/04 06:00:00,1318.15,1319.42,1308.87,1312.35,1317.76,1318.89,1308.54,1311.97,202356
2019/02/01 06:00:00,1321.61,1323.81,1316.39,1318.15,1321.23,1323.47,1316.01,1317.76,260154
2019/01/31 06:00:00,1319.90,1326.47,1317.70,1321.61,1319.52,1326.15,1317.35,1321.23,268109
2019/01/30 06:00:00,1312.10,1323.64,1309.26,1319.90,1311.24,1323.27,1308.92,1319.52,279909
2019/01/29 06:00:00,1304.11,1312.26,1304.11,1312.10,1302.47,1311.86,1302.47,1311.24,236130
2019/01/28 06:00:00,1303.31,1304.68,1297.84,1304.11,1302.90,1304.33,1297.45,1302.47,214078
2019/01/25 06:00:00,1281.34,1304.92,1280.20,1303.31,1280.95,1303.74,1279.84,1302.90,258740
2019/01/24 06:00:00,1282.92,1285.06,1277.01,1281.34,1282.54,1284.70,1276.67,1280.95,273749
2019/01/23 06:00:00,1285.31,1286.76,1278.93,1282.92,1284.89,1286.43,1278.56,1282.54,216571
2019/01/22 06:00:00,1280.43,1285.78,1277.70,1285.31,1280.03,1285.38,1277.34,1284.89,209992
2019/01/21 06:00:00,1281.56,1283.81,1276.99,1280.43,1281.16,1283.44,1276.63,1280.03,118843
2019/01/18 06:00:00,1292.23,1293.15,1280.87,1281.56,1291.82,1292.40,1280.53,1281.16,254113
2019/01/17 06:00:00,1293.94,1295.59,1288.98,1292.23,1293.04,1295.30,1288.62,1291.82,274171
2019/01/16 06:00:00,1290.16,1295.24,1288.13,1293.94,1288.84,1294.88,1287.78,1293.04,256752
2019/01/15 06:00:00,1291.86,1294.92,1286.92,1290.16,1290.89,1294.55,1286.61,1288.84,325009
2019/01/14 06:00:00,1287.95,1296.10,1287.87,1291.86,1287.57,1295.79,1287.09,1290.89,266110
2019/01/11 06:00:00,1286.77,1295.42,1286.77,1287.95,1286.35,1295.06,1285.50,1287.57,282135
2019/01/10 06:00:00,1293.52,1297.31,1286.38,1286.77,1293.10,1296.96,1286.03,1286.35,304207
2019/01/09 06:00:00,1285.64,1294.09,1280.33,1293.52,1284.94,1293.75,1279.97,1293.10,313645
2019/01/08 06:00:00,1289.95,1290.47,1279.60,1285.64,1288.80,1290.12,1279.29,1284.94,284386
2019/01/07 06:00:00,1285.12,1295.33,1282.88,1289.95,1284.74,1294.95,1282.57,1288.80,293508
2019/01/04 06:00:00,1294.48,1298.79,1276.90,1285.12,1294.03,1298.42,1276.51,1284.74,421718
2019/01/03 06:00:00,1284.74,1295.15,1284.74,1294.48,1284.35,1294.81,1276.64,1294.03,409061
2019/01/02 06:00:00,1280.27,1289.00,1278.97,1284.74,1279.89,1288.65,1278.58,1284.35,276431
2018/12/31 06:00:00,1280.90,1284.32,1277.70,1280.27,1280.57,1283.96,1277.35,1279.89,204807
2018/12/28 06:00:00,1276.05,1282.39,1274.47,1280.90,1275.41,1282.04,1274.15,1280.57,314561
2018/12/27 06:00:00,1267.23,1279.20,1266.90,1276.05,1266.78,1278.82,1265.60,1275.41,405864
2018/12/26 06:00:00,1269.91,1279.35,1264.89,1267.23,1269.03,1278.97,1264.54,1266.78,230244
2018/12/24 06:00:00,1255.93,1270.64,1255.93,1269.91,1255.52,1270.02,1255.52,1269.03,234753
2018/12/21 06:00:00,1259.99,1262.97,1254.19,1255.93,1259.56,1262.64,1253.81,1255.52,324712
2018/12/20 06:00:00,1243.28,1266.74,1242.99,1259.99,1242.83,1266.36,1242.28,1259.56,466364
2018/12/19 06:00:00,1250.34,1258.31,1241.93,1243.28,1248.81,1257.97,1241.55,1242.83,356919
2018/12/18 06:00:00,1246.65,1250.62,1245.28,1250.34,1245.56,1250.28,1244.75,1248.81,238987
2018/12/17 06:00:00,1238.43,1248.35,1236.00,1246.65,1238.07,1248.00,1235.17,1245.56,214069
2018/12/14 06:00:00,1242.71,1243.28,1233.15,1238.43,1241.19,1242.90,1232.82,1238.07,265454
2018/12/13 06:00:00,1246.31,1247.01,1240.35,1242.71,1244.77,1246.67,1240.00,1241.19,237817
2018/12/12 06:00:00,1243.82,1247.46,1242.25,1246.31,1242.25,1247.09,1241.88,1244.77,252459
2018/12/11 06:00:00,1245.24,1249.78,1241.30,1243.82,1244.13,1249.41,1240.93,1242.25,284646
2018/12/10 06:00:00,1248.21,1251.41,1241.83,1245.24,1247.87,1250.46,1241.49,1244.13,319700
2018/12/07 06:00:00,1238.16,1250.30,1237.52,1248.21,1237.07,1249.94,1236.29,1247.87,325826
2018/12/06 06:00:00,1237.37,1244.56,1234.97,1238.16,1236.95,1244.22,1234.64,1237.07,378637
2018/12/05 06:00:00,1238.71,1240.48,1233.59,1237.37,1238.32,1239.15,1233.20,1236.95,160748
2018/12/04 06:00:00,1230.96,1242.21,1230.75,1238.71,1230.56,1241.84,1229.63,1238.32,301042
2018/12/03 06:00:00,1222.03,1235.23,1221.54,1230.96,1221.58,1234.83,1220.55,1230.56,276732
2018/11/30 06:00:00,1224.71,1225.81,1216.90,1222.03,1224.15,1225.46,1216.52,1221.58,212316
2018/11/29 06:00:00,1221.37,1229.55,1220.79,1224.71,1220.64,1228.90,1220.41,1224.15,263748
2018/11/28 06:00:00,1215.30,1227.02,1211.46,1221.37,1214.88,1226.65,1211.11,1220.64,259730
2018/11/27 06:00:00,1222.56,1225.53,1212.17,1215.30,1222.11,1225.15,1211.81,1214.88,258631
2018/11/26 06:00:00,1224.85,1228.32,1224.85,1222.56,1221.39,1228.00,1221.39,1222.11,205418
2018/11/23 06:00:00,1227.76,1228.81,1220.25,1224.85,1227.22,1228.45,1219.93,1221.39,184780
2018/11/22 06:00:00,1226.24,1229.32,1225.15,1227.76,1225.80,1228.98,1224.78,1227.22,129959
2018/11/21 06:00:00,1221.87,1230.31,1220.02,1226.24,1221.42,1229.98,1219.65,1225.80,239358
2018/11/20 06:00:00,1224.36,1229.03,1220.19,1221.87,1223.89,1228.65,1219.83,1221.42,290471
2018/11/19 06:00:00,1221.68,1225.58,1218.28,1224.36,1221.27,1225.18,1217.89,1223.89,237543
2018/11/16 06:00:00,1214.09,1225.56,1214.09,1221.68,1212.55,1225.18,1212.55,1221.27,292714
2018/11/15 06:00:00,1211.68,1216.72,1207.92,1214.09,1210.15,1216.33,1207.40,1212.55,350584
2018/11/14 06:00:00,1202.41,1216.85,1197.94,1211.68,1201.95,1216.46,1197.58,1210.15,350785
2018/11/13 06:00:00,1200.94,1205.43,1196.56,1202.41,1199.85,1205.05,1196.17,1201.95,282287
2018/11/12 06:00:00,1209.67,1211.73,1200.49,1200.94,1209.27,1211.36,1199.80,1199.85,230393
2018/11/09 06:00:00,1224.24,1224.99,1206.96,1209.67,1222.70,1223.56,1206.62,1209.27,290331
2018/11/08 06:00:00,1227.27,1227.59,1220.38,1224.24,1226.00,1227.03,1220.00,1222.70,286811
2018/11/07 06:00:00,1227.73,1236.93,1223.28,1227.27,1226.15,1236.41,1222.78,1226.00,375693
2018/11/06 06:00:00,1231.91,1236.16,1223.75,1227.73,1231.45,1235.80,1223.38,1226.15,242863
2018/11/05 06:00:00,1233.12,1235.41,1227.06,1231.91,1232.69,1235.03,1226.71,1231.45,234199
2018/11/02 05:00:00,1233.80,1236.67,1229.99,1233.12,1233.21,1236.30,1229.59,1232.69,362192
2018/11/01 05:00:00,1215.01,1237.63,1215.01,1233.80,1214.52,1237.25,1214.02,1233.21,337679
2018/10/31 05:00:00,1223.22,1223.68,1212.24,1215.01,1222.79,1223.18,1211.86,1214.52,284284
2018/10/30 05:00:00,1229.66,1230.86,1220.13,1223.22,1229.21,1230.49,1219.76,1222.79,313983
2018/10/29 05:00:00,1234.21,1235.64,1224.60,1229.66,1233.76,1235.26,1224.21,1229.21,312993
2018/10/26 05:00:00,1232.50,1243.69,1230.32,1234.21,1231.41,1243.35,1229.97,1233.76,403585
2018/10/25 05:00:00,1234.46,1239.47,1228.32,1232.50,1233.91,1239.08,1227.97,1231.41,298886
2018/10/24 05:00:00,1230.40,1235.34,1225.87,1234.46,1229.98,1234.25,1225.50,1233.91,278658
2018/10/23 05:00:00,1222.31,1240.01,1222.03,1230.40,1221.87,1239.61,1221.32,1229.98,280157
2018/10/22 05:00:00,1226.93,1229.82,1220.34,1222.31,1226.48,1229.44,1219.95,1221.87,222708
2018/10/19 05:00:00,1226.13,1231.06,1223.36,1226.93,1225.62,1230.68,1222.98,1226.48,267116
2018/10/18 05:00:00,1222.54,1230.42,1218.93,1226.13,1222.09,1230.03,1218.56,1225.62,295492
2018/10/17 05:00:00,1225.06,1229.74,1220.86,1222.54,1224.61,1229.41,1220.51,1222.09,271558
2018/10/16 05:00:00,1227.16,1232.67,1223.71,1225.06,1226.72,1232.29,1223.24,1224.61,263037
2018/10/15 05:00:00,1217.87,1233.51,1217.35,1227.16,1217.45,1233.15,1215.78,1226.72,304671
2018/10/12 05:00:00,1224.58,1224.80,1216.10,1217.87,1224.10,1224.10,1215.74,1217.45,323341
2018/10/11 05:00:00,1195.07,1226.57,1191.52,1224.58,1194.53,1226.21,1191.16,1224.10,569746
2018/10/10 05:00:00,1190.08,1195.14,1185.55,1195.07,1189.57,1194.64,1185.19,1194.53,284794
2018/10/09 05:00:00,1188.22,1192.36,1183.51,1190.08,1187.81,1191.88,1183.19,1189.57,285747
2018/10/08 05:00:00,1203.27,1204.32,1182.96,1188.22,1202.88,1203.94,1182.65,1187.81,253596
2018/10/05 05:00:00,1200.11,1206.06,1197.50,1203.27,1199.65,1205.69,1197.12,1202.88,313141
2018/10/04 05:00:00,1197.64,1207.04,1196.24,1200.11,1197.14,1206.68,1195.89,1199.65,347042
2018/10/03 05:00:00,1203.28,1208.55,1196.90,1197.64,1202.81,1208.17,1196.47,1197.14,310461
2018/10/02 05:00:00,1189.41,1208.45,1189.41,1203.28,1188.13,1208.11,1188.13,1202.81,334701
2018/10/01 05:00:00,1191.67,1192.88,1184.85,1189.41,1191.26,1192.28,1184.48,1188.13,234765
2018/09/28 05:00:00,1183.02,1194.15,1181.04,1191.67,1182.62,1193.75,1180.64,1191.26,249065
2018/09/27 05:00:00,1194.68,1198.82,1182.14,1183.02,1194.23,1198.49,1181.72,1182.62,305919
2018/09/26 05:00:00,1201.43,1202.71,1190.76,1194.68,1201.01,1202.35,1190.37,1194.23,297360
2018/09/25 05:00:00,1199.05,1203.57,1197.32,1201.43,1198.66,1203.22,1196.96,1201.01,228252
2018/09/24 05:00:00,1199.29,1204.41,1194.63,1199.05,1198.85,1204.06,1194.32,1198.66,229056
2018/09/21 05:00:00,1207.41,1211.31,1192.04,1199.29,1206.95,1210.96,1191.71,1198.85,301607
2018/09/20 05:00:00,1204.21,1208.74,1201.56,1207.41,1203.78,1208.33,1201.18,1206.95,280329
2018/09/19 05:00:00,1198.56,1206.46,1197.96,1204.21,1198.12,1206.10,1197.51,1203.78,264634
2018/09/18 05:00:00,1201.72,1203.81,1196.10,1198.56,1201.21,1203.44,1195.76,1198.12,300939
2018/09/17 05:00:00,1193.95,1205.06,1193.04,1201.72,1193.60,1204.74,1192.71,1201.21,235764
2018/09/14 05:00:00,1201.71,1208.80,1193.13,1193.95,1201.26,1208.43,1192.74,1193.60,264050
2018/09/13 05:00:00,1206.44,1212.88,1200.42,1201.71,1206.01,1212.55,1199.95,1201.26,318486
2018/09/12 05:00:00,1198.96,1208.74,1192.95,1206.44,1198.49,1208.38,1192.59,1206.01,304627
2018/09/11 05:00:00,1196.14,1199.72,1187.96,1198.96,1195.69,1199.28,1187.63,1198.49,230717
2018/09/10 05:00:00,1196.15,1198.76,1191.70,1196.14,1195.75,1198.40,1191.28,1195.69,236997
2018/09/07 05:00:00,1200.36,1203.78,1193.68,1196.15,1199.95,1203.39,1193.32,1195.75,348120
2018/09/06 05:00:00,1196.99,1207.24,1196.03,1200.36,1196.57,1206.88,1195.49,1199.95,306052
2018/09/05 05:00:00,1191.71,1198.67,1191.13,1196.99,1191.26,1198.32,1190.75,1196.57,252789
2018/09/04 05:00:00,1201.53,1202.23,1189.88,1191.71,1200.76,1201.85,1189.49,1191.26,309898
2018/09/03 05:00:00,1200.97,1204.16,1195.95,1201.53,1200.55,1203.81,1195.55,1200.76,171558
2018/08/31 05:00:00,1200.07,1209.09,1198.53,1200.97,1199.68,1208.73,1198.19,1200.55,332778
2018/08/30 05:00:00,1206.86,1208.09,1196.48,1200.07,1206.41,1207.78,1196.12,1199.68,289067
2018/08/29 05:00:00,1201.37,1207.55,1200.88,1206.86,1200.92,1207.15,1200.18,1206.41,264919
2018/08/28 05:00:00,1211.51,1214.56,1199.88,1201.37,1211.12,1214.21,1199.53,1200.92,252795
2018/08/27 05:00:00,1206.29,1212.67,1203.33,1211.51,1205.86,1212.33,1202.97,1211.12,218553
2018/08/24 05:00:00,1185.51,1208.83,1183.40,1206.29,1185.06,1208.52,1183.02,1205.86,324432
2018/08/23 05:00:00,1195.78,1196.88,1184.10,1185.51,1195.31,1196.52,1183.73,1185.06,277581
2018/08/22 05:00:00,1196.43,1201.85,1192.78,1195.78,1195.93,1201.47,1192.46,1195.31,260169
2018/08/21 05:00:00,1190.74,1197.33,1187.92,1196.43,1190.35,1196.90,1187.56,1195.93,260995
2018/08/20 05:00:00,1184.52,1191.12,1183.07,1190.74,1184.12,1190.74,1182.68,1190.35,216881
2018/08/17 05:00:00,1174.37,1185.32,1172.07,1184.52,1173.92,1184.88,1171.81,1184.12,298037
2018/08/16 05:00:00,1175.01,1182.30,1160.50,1174.37,1174.54,1181.94,1160.06,1173.92,418599
2018/08/15 05:00:00,1194.25,1194.94,1173.37,1175.01,1193.80,1194.57,1173.00,1174.54,349467
2018/08/14 05:00:00,1193.86,1198.96,1192.18,1194.25,1193.41,1198.60,1191.90,1193.80,247864
2018/08/13 05:00:00,1211.56,1214.11,1191.90,1193.86,1211.04,1213.74,1190.79,1193.41,394931
2018/08/10 05:00:00,1212.57,1217.34,1206.00,1211.56,1212.18,1216.99,1205.62,1211.04,363996
2018/08/09 05:00:00,1213.98,1218.20,1211.03,1212.57,1213.53,1217.23,1210.64,1212.18,226251
2018/08/08 05:00:00,1211.25,1216.12,1206.39,1213.98,1210.82,1215.81,1206.05,1213.53,216286
2018/08/07 05:00:00,1207.61,1216.39,1207.61,1211.25,1207.22,1216.03,1207.22,1210.82,199422
2018/08/06 05:00:00,1213.63,1218.12,1206.54,1207.61,1213.26,1217.74,1206.19,1207.22,211857
2018/08/03 05:00:00,1208.14,1220.26,1204.71,1213.63,1207.64,1219.96,1204.31,1213.26,260774
2018/08/02 05:00:00,1216.27,1221.41,1207.37,1208.14,1215.81,1221.04,1206.99,1207.64,231992
2018/08/01 05:00:00,1224.06,1225.07,1216.07,1216.27,1223.57,1224.71,1215.67,1215.81,231663
2018/07/31 05:00:00,1221.73,1228.80,1214.23,1224.06,1221.31,1228.44,1213.86,1223.57,287471
2018/07/30 05:00:00,1223.19,1225.33,1219.27,1221.73,1222.68,1224.99,1218.89,1221.31,168398
2018/07/27 05:00:00,1222.87,1227.60,1217.81,1223.19,1222.40,1227.25,1217.46,1222.68,268328
2018/07/26 05:00:00,1231.86,1235.44,1222.61,1222.87,1231.33,1235.12,1222.25,1222.40,304922
2018/07/25 05:00:00,1224.77,1234.42,1223.51,1231.86,1224.27,1234.07,1223.13,1231.33,309424
2018/07/24 05:00:00,1224.78,1229.73,1218.40,1224.77,1224.36,1229.39,1218.00,1224.27,293105
2018/07/23 05:00:00,1231.62,1235.37,1222.43,1224.78,1231.23,1235.05,1222.13,1224.36,284820
2018/07/20 05:00:00,1223.06,1232.54,1215.94,1231.62,1222.58,1232.18,1215.54,1231.23,399365
2018/07/19 05:00:00,1227.76,1229.87,1211.63,1223.06,1227.36,1229.50,1211.26,1222.58,377155
2018/07/18 05:00:00,1227.93,1229.39,1221.34,1227.76,1227.47,1229.05,1220.93,1227.36,272917
2018/07/17 05:00:00,1241.15,1245.26,1226.29,1227.93,1240.76,1244.87,1225.96,1227.47,313766
2018/07/16 05:00:00,1241.31,1245.80,1238.58,1241.15,1240.91,1245.47,1238.22,1240.76,197502
2018/07/13 05:00:00,1247.34,1248.34,1236.94,1241.31,1246.95,1248.00,1236.53,1240.91,228468
2018/07/12 05:00:00,1242.41,1248.77,1241.57,1247.34,1241.94,1248.45,1241.20,1246.95,221342
2018/07/11 05:00:00,1255.83,1257.16,1241.82,1242.41,1255.36,1256.80,1241.43,1241.94,297795
2018/07/10 05:00:00,1257.94,1260.57,1247.58,1255.83,1257.51,1260.23,1247.24,1255.36,220993
2018/07/09 05:00:00,1255.73,1266.14,1255.73,1257.94,1254.52,1265.82,1254.52,1257.51,201078
2018/07/06 05:00:00,1257.97,1259.41,1253.06,1255.73,1257.49,1258.81,1252.69,1254.52,252318
2018/07/05 05:00:00,1257.11,1260.01,1251.54,1257.97,1256.29,1259.66,1251.17,1257.49,271035
2018/07/04 05:00:00,1253.22,1261.34,1252.45,1257.11,1252.56,1260.97,1251.80,1256.29,196599
2018/07/03 05:00:00,1242.20,1257.14,1238.17,1253.22,1241.76,1256.79,1237.82,1252.56,270326
2018/07/02 05:00:00,1253.34,1254.46,1239.95,1242.20,1252.95,1254.08,1239.58,1241.76,243371
2018/06/29 05:00:00,1248.48,1255.88,1246.11,1253.34,1248.04,1255.51,1245.65,1252.95,265243
2018/06/28 05:00:00,1252.29,1254.55,1246.16,1248.48,1251.90,1254.17,1245.84,1248.04,289465
2018/06/27 05:00:00,1259.13,1260.32,1250.96,1252.29,1258.69,1259.93,1250.59,1251.90,308203
2018/06/26 05:00:00,1265.76,1267.92,1254.98,1259.13,1265.32,1267.59,1254.65,1258.69,253308
2018/06/25 05:00:00,1269.85,1272.84,1264.70,1265.76,1269.46,1272.49,1264.26,1265.32,231080
2018/06/22 05:00:00,1267.39,1271.43,1266.94,1269.85,1266.95,1271.14,1266.51,1269.46,218934
2018/06/21 05:00:00,1268.24,1270.38,1261.55,1267.39,1267.81,1270.00,1261.18,1266.95,287642
2018/06/20 05:00:00,1274.81,1276.69,1267.95,1268.24,1274.40,1276.39,1267.54,1267.81,244991
2018/06/19 05:00:00,1278.64,1284.30,1270.63,1274.81,1278.21,1283.94,1270.29,1274.40,301506
2018/06/18 05:00:00,1279.98,1282.63,1277.30,1278.64,1279.56,1282.30,1276.78,1278.21,193538
2018/06/15 05:00:00,1302.39,1303.39,1275.71,1279.98,1301.97,1303.00,1275.32,1279.56,343828
2018/06/14 05:00:00,1299.79,1309.55,1297.78,1302.39,1299.38,1309.21,1297.44,1301.97,308126
2018/06/13 05:00:00,1296.06,1301.64,1291.95,1299.79,1295.64,1301.11,1290.94,1299.38,251090
2018/06/12 05:00:00,1300.55,1300.90,1292.97,1296.06,1300.11,1300.44,1292.48,1295.64,263061
2018/06/11 05:00:00,1299.16,1302.79,1294.35,1300.55,1298.74,1302.21,1293.99,1300.11,204319
2018/06/08 05:00:00,1297.40,1300.81,1292.45,1299.16,1296.96,1300.51,1291.58,1298.74,270668
2018/06/07 05:00:00,1296.81,1303.95,1295.11,1297.40,1296.38,1303.09,1294.72,1296.96,304123
2018/06/06 05:00:00,1296.70,1302.06,1294.04,1296.81,1296.28,1301.72,1293.65,1296.38,254377
2018/06/05 05:00:00,1292.25,1300.82,1289.98,1296.70,1291.86,1300.43,1289.63,1296.28,256711
2018/06/04 05:00:00,1294.06,1298.30,1290.37,1292.25,1293.78,1298.02,1290.00,1291.86,253624
2018/06/01 05:00:00,1298.51,1300.86,1289.74,1294.06,1298.09,1300.50,1289.24,1293.78,350963
2018/05/31 05:00:00,1301.69,1307.33,1297.67,1298.51,1301.18,1306.80,1296.61,1298.09,411064
2018/05/30 05:00:00,1299.51,1304.61,1296.11,1301.69,1298.13,1304.20,1295.76,1301.18,458550
2018/05/29 05:00:00,1298.45,1306.88,1293.21,1299.51,1297.76,1306.49,1292.24,1298.13,481480
2018/05/28 05:00:00,1301.09,1302.19,1295.71,1298.45,1300.70,1300.70,1295.37,1297.76,187869
2018/05/25 05:00:00,1305.11,1308.01,1300.13,1301.09,1304.63,1307.65,1299.77,1300.70,305626
2018/05/24 05:00:00,1293.66,1306.89,1292.97,1305.11,1293.27,1306.51,1292.61,1304.63,337051
2018/05/23 05:00:00,1291.59,1299.49,1288.17,1293.66,1291.20,1298.08,1287.23,1293.27,397371
2018/05/22 05:00:00,1292.92,1296.77,1288.18,1291.59,1292.53,1296.04,1287.82,1291.20,275957
2018/05/21 05:00:00,1292.69,1293.45,1282.35,1292.92,1292.30,1293.06,1281.99,1292.53,251631
2018/05/18 05:00:00,1291.13,1294.46,1286.33,1292.69,1290.72,1294.10,1286.01,1292.30,252976
2018/05/17 05:00:00,1291.01,1294.63,1285.35,1291.13,1290.62,1294.29,1284.65,1290.72,289981
2018/05/16 05:00:00,1290.85,1297.18,1286.64,1291.01,1290.45,1296.79,1286.27,1290.62,332427
2018/05/15 05:00:00,1313.66,1315.10,1288.96,1290.85,1313.23,1314.76,1288.59,1290.45,328627
2018/05/14 05:00:00,1319.23,1322.57,1313.26,1313.66,1318.83,1322.20,1312.86,1313.23,228567
2018/05/11 05:00:00,1321.58,1326.17,1318.47,1319.23,1321.17,1325.83,1318.09,1318.83,249508
2018/05/10 05:00:00,1312.97,1323.63,1311.03,1321.58,1312.58,1322.77,1310.65,1321.17,347406
2018/05/09 05:00:00,1314.68,1317.66,1304.45,1312.97,1314.23,1317.28,1303.83,1312.58,334304
2018/05/08 05:00:00,1314.46,1318.24,1306.31,1314.68,1314.03,1317.74,1305.95,1314.23,343862
2018/05/07 05:00:00,1315.27,1319.46,1310.43,1314.46,1314.88,1318.84,1310.10,1314.03,224832
2018/05/04 05:00:00,1312.45,1315.92,1308.20,1315.27,1312.04,1315.33,1307.81,1314.88,315677
2018/05/03 05:00:00,1305.13,1318.36,1304.69,1312.45,1304.62,1317.99,1304.31,1312.04,342818
2018/05/02 05:00:00,1304.23,1313.84,1304.00,1305.13,1303.84,1313.39,1303.50,1304.62,360826
2018/05/01 05:00:00,1315.68,1316.65,1301.99,1304.23,1315.20,1316.27,1301.61,1303.84,245130
2018/04/30 05:00:00,1323.64,1327.86,1310.44,1315.68,1323.25,1324.81,1310.05,1315.20,262905
2018/04/27 05:00:00,1317.18,1325.53,1315.58,1323.64,1316.79,1325.19,1315.21,1323.25,273911
2018/04/26 05:00:00,1323.61,1326.88,1315.53,1317.18,1323.18,1326.49,1315.17,1316.79,317186
2018/04/25 05:00:00,1330.66,1332.32,1318.98,1323.61,1330.27,1331.95,1318.68,1323.18,282687
2018/04/24 05:00:00,1325.10,1332.95,1322.29,1330.66,1324.61,1332.55,1321.93,1330.27,317934
2018/04/23 05:00:00,1336.28,1336.28,1322.36,1325.10,1335.89,1335.89,1321.99,1324.61,292599
